,review_body,review_date,hotelName,hotelUrl
563,"We had a great hospitality experience with Roda Villas! It was our second time to party here and their services was indeed consistent. Great staff, convenient location, and 5 star hotel villa - i must say that the bed is really comfortable! I would love to have my dream home to be designed the same as this villa.","December 19, 2015","12    Roda Boutique Villas
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d7645467-Reviews-Roda_Boutique_Villas-Dubai_Emirate_of_Dubai.html
564,"Roda villas are located in a quiet and relatively isolated place in Umm Sequiem area of Jumeirah. I lived twice in one of them since I was a wedding guest on two occasions. My view could be biased because the wedding house was located very close to the villas and hence any small inconvenience may have been ignored.The structure of the villa is standard. There is a portico and living room on the ground floor, with a kitchen, bathroom and a washing area.The top floor has three rooms of varying sizes. The master bedroom is really huge, while one room is tiny with a queen sized bed, while the other has twin beds.The entire villa is air-conditioned and well-maintained. There is no room service and apart from a soft drinks and fruits there is not much to eat. The area is isolated so far away from the din of the city, the disadvantage of it being there are zero shops, malls or supermarkets in the vicinity. If you want to get some food in the middle of the night, home deliveries are the only option.This option is suitable for large number of guests, preferably from the same family or community. Trying to fit in different types of nationalities would be a difficult proposition.The rates are fairly steep but it is worthwhile if you stay close to the area.","December 16, 2015","12    Roda Boutique Villas
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d7645467-Reviews-Roda_Boutique_Villas-Dubai_Emirate_of_Dubai.html
565,"we booked Villa 30, it looked like we are the first to use it ever, looked brand new.bedrooms where 5* hotel quality. kitchen fully equipped, toilets were excellent and towels are nice and fluffy.almost every 2 hours the security were calling me making sure i'm happy and all is ok with the party, which was great...we ran out of water & Juices and they got us some in 5 minutes.when we got there, they gave us complimentary drinks and sweets, check out is at 12pm next day, but because we arrived late the night before, they allowed us to check out at 3pm without any extra charge...i wanted to have BBQ done and served in our party, and they arranged the whole set up, with a chef, meats and appetizers for a good price, and the catering company where on time, served everyone pleasantly and managed to satisfy all hungry stomachs. At check out, they came for the usual inspection, we had some minor damages (few burn wholes on the sofa, damaged towels ) and we were supposed ot pay for the damages but they waived the charges out of courtesy which was brilliant, and very unexpected. im very happy with their service and I highly recommend them.contact Kosta Adamakis 00971 55 542 0279 and he will take care of everything for you, just like he did with me.","October 10, 2015","12    Roda Boutique Villas
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d7645467-Reviews-Roda_Boutique_Villas-Dubai_Emirate_of_Dubai.html
566,"We were the first guest in the hotel, we had the chance to meet the general manager Mr. Daniel and won special free night at the hotel.Eduard is very friendly and he always makes you feel you're home from check in till check out. Big thanks to himThere is some minor points we would like if it was better but since the hotel is in the opening phase would be fine, like open buffet breakfast wasn't ready, water pressure was light but the staff made our stay better especially Eduard ","July 11, 2019","13    Vida Emirates Hills
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16735551-Reviews-Vida_Emirates_Hills-Dubai_Emirate_of_Dubai.html
567,"It’s a wonderful experience celebrating our 1st wedding anniversary in Vida.An excellent customer service,modern cozy room,delicious food,and a scenic view from inside and outside of the hotel. Definitely we’ll be back for a staycation and we’ll recommend your hotel to our friends,family whose staying here in dubai and those who’ve plan to visit dubai. Thanks a lot guys receptionists team for the surprise cake and a warm greetings for our 1st wedding anniversary.","June 22, 2019","13    Vida Emirates Hills
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16735551-Reviews-Vida_Emirates_Hills-Dubai_Emirate_of_Dubai.html
568,"To begin with, hotel staff are wonderful specially the reception ones. Very helpful and genuine.Facilities are beautiful and the views with the infinity pool are to die for. Would definitely come back again!","June 7, 2019","13    Vida Emirates Hills
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16735551-Reviews-Vida_Emirates_Hills-Dubai_Emirate_of_Dubai.html
569,"I have been staying here for quite a few years, for Dubai the rate is very good, the location is good, 10 min walk to the Metro station.The hotel has a vegetarian restaurant, there are lots of shops and restaurants in the area.Very friendly and helpful staff.","August 7, 2018","14    Vasantam Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3811948-Reviews-Vasantam_Hotel-Dubai_Emirate_of_Dubai.html
570,We had south indian thali at Vasantam hotel's restaurant and we loved it. The food was very fresh and tasty. If you like authenticated south Indian food served on banana leaf do visit vasantam hotel. The thali was in 12 AED only so it was really cheap as compared to other restaurants nearby. Hotel is located in bur dubai area.,"February 21, 2017","14    Vasantam Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3811948-Reviews-Vasantam_Hotel-Dubai_Emirate_of_Dubai.html
571,"we are there in 25th Jan 2016 to 31st Jan 2016 ,hotel located very close to bus station, railway metro station ,center of gold market , biggest market in Dubai ,near by Indian hotels ,in Vasantham also very good restaurant,with Indian food hotel price also resalable ","March 23, 2016","14    Vasantam Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3811948-Reviews-Vasantam_Hotel-Dubai_Emirate_of_Dubai.html
572,"A very easily accessible hotel from the Gubaiba bus and metro stations, it is quite old. The carpet definitely needs a change. It's a decent family hotel for people not requiring other elements of a hotel stay, apart from a bed at night. The tariff is very nominal. The restaurant in the hotel serves good south Indian food. The Dubai museum, creek and temple are nearby.","November 29, 2015","14    Vasantam Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3811948-Reviews-Vasantam_Hotel-Dubai_Emirate_of_Dubai.html
573,"We-daughter,wife and self had to make a trip to the beautiful city of Dubai in August this year in connection with my daughters enrollment for higher studies in a college of repute there.Groping in the dark as to how to go about finding some decent budget accommodation we hit the Trip Advisor trail for some useful info and as always, found some spots in Burj Dubai having a large South Indian population.After going into some details available about the Hotels,we zeroed in on Hotel Vasantham and made a tele booking of our requirement which was efficiently handled by the front office Manager,Mr Shashi.Landing at the Dubai International Airport and moving to the exit was an experience by itself.Courtesy and efficiency was felt at every point.The next activity was to get hold of a Taxi to take us to the Hotel.Just at the head of a quick moving queue waited a Lady Taxi driver who efficiently and very kindly took us to our Hotel and didnt charge a fil more than what was showing on the meter.Maybe assessing that we were in Dubai not for holidaying,she even suggested that we learn to travel in buses and the Metro.Tucked inside a bye lane off Al Nadha Street the Hotel didnt boast of a grand entrance,yet was very modest fitted with a sensor based door mechanism.The check-in formalities were completed in about 5-6 minutes with our Passports being scanned and we were ushered to our room in a noiseless non wobbling elevator. The room was large enough for the three of us and was very fresh-with linen changed ,toilet sanitised etc.The A/c was very efficient with a control mechanism inside the room.The room had a cupboard equipped with a mini Fridge and safe.The toilet was fairly spacious with a bath tub.Since it was only two in the afternoon we hit upon exploring Burj Dubai and bang came near the famous Saravana Bhavan restaurant.Finding it difficult to ignore,we decided to have lunch and moved on.After going around the Burj Dubai area we realised that we had made an excellent choice for our stay as we were very close to the Al Ghubaiba Metro Station as well as the Bus station.Soon neared the day for us to return and we realised how soon our thirteen day stay was coming to an end.The last few days of our stay was mostly spent inside the room as the temp outside was nearing 45 degrees celsius.Evenings were spent watching the small boats sailing in the water way in Burj Dubai.Although the Hotel has a good restaurant we didnt frequent the same as we were experimenting with various options available.It was departure time and we had to check-out.Warm as he is, our check-out was hassle free efficiently handled by Mr Shashi.I would strongly recommend this Hotel to business travellers as well as families.","September 25, 2014","14    Vasantam Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3811948-Reviews-Vasantam_Hotel-Dubai_Emirate_of_Dubai.html
574,"A Hotel in the center of Dubai, Which is comfortable and cosy.. Though not a Star hotel, Perfect for a stay with family. Good and clean Indian food. Fits for Budget trips. Though this is a typical south Indian hotel (Basically from Tamilnadu) it offers North Indian and Chinese Cuisine also. They do not offer discounts but offer service for Desert Safari and Dhow Cruise. They also arrange for transport if requested.","September 2, 2013","14    Vasantam Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3811948-Reviews-Vasantam_Hotel-Dubai_Emirate_of_Dubai.html
575,"I recommend this hotel for families:3+ persons, due to being very quite and has very wide rooms. The people providing services in the restaurant are not well trained to deal with the hotel residence and are not customers oriented. The restaurant tables are small for individuals and big family members.","July 13, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
576,Me and my family thank you for the time we stayed in the Hyatte place al wasl hotel.I'm sure to come back and stay at this nice hotel. all the staff i have contacted were kind and helpful as well as nice staff.I will recommend others to go Dubai.Thank you all of you.Mohamed Sweden,"July 11, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
577,"We are lucky to have chosen 6th time Hyatt Place for our short stay. Convenient location, very spacious rooms well equipped with all modern facilities. Very professional and hard-working staff of the hotel specially Front desk staff (Ms Sonam), thank you again Mr. Puneet & Jatin who always give there best. Beds are comfortable,The staff is very friendly and nice, It is a perfect place to stay for everyone - business travelers, families with children, mature people.All in all, it was a wonderful stay in Hyatt thanks to the hotel staff ","July 10, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
578,"I stayed in a twin room with my family including two young children.Positive:1. Very low price as compared to market with such ambiance and inclusivity of breakfast.2. Good size room with free extra bed.3. Longer pool timings - 8am to 8pm4. Kids pool and kids activities area5. Mr Jasim and Mr Leroye at the reception were the only people who give you the feeling that you are welcomed in Hyatt Place. Their attitude were highly appreciated!Areas of development:1. Cold customer service starting from bellboy, reception etc2. Small pool size3. In the pool a couple was publically displaying their affection which was not addressed by any hotel staff despite the fact that there were many young children in the pool and were watching.4. Very average breakfast with limited variety.5. Tasteless food including fruits, eggs (any form) etc","July 9, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
579,"This is a new hotel so expect it that only few knew the place. Don’t get confuse with same branch in Al Rigga. This one is close to Fish Roundabout and stone throw away from Al Ghurair Center and discount centers. Staffs are great and very hospitable and will approach you in a personal manner. Buffet breakfast is free in every booking and their supervisor, Mary Ann, will approach everyone as if we are in her home. Very polite and attentive staff!The whole ambiance is great for Instagram-savy minds. Dont forget to take great shots on their hotel lobby!","July 6, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
580,"Great food, and it’s open kitchen, you can see the how chefs‍ preparing your food, while we having our food head chef Vinesh came to our table to check the feedback, he was very friendly and polite. service and staff friendliness makes your experience really great. Cant forget the variety of Indian dishes, specially my favorite Dhal makni and amazing baked yogurt ..highly recommended and the prices are affordable and few times maybe at the high end and that's probably due to the quality of the food.","July 5, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
581,"Thank you so much for accommodating us most especially Sandeep,Chloe and Mary Ann . Aside from the beautiful interior,the hotel is blessed with a very hospitable team.Breakfast is superb!Rooms are spacious and chic! Two thumbs up to everyone!","July 5, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
582,"Leroy at front desk was super cooperative, the restaurant staff too was very humble and welcoming. The place is simple with all essential amibities. Clean & good rooms. Close to mIn shopping distric of old Dubai - banaayaa st.","June 27, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
583,"Hotel was new and located opposite the Al Ghurair Mall (fish roundabout) which was a very good and affordable option for stay close to the airport, a mall and metro. The room given was a corner room and it was spacious. Bed and linen were new and comfortable. You need to request amenities like slippers, etc. and might get some time to be delivered- i got the impression that the hotel was not heavily staffed. Breakfast was basic but adequate. Hotel lobby and room pleasantly decorated/ arranged. Taxis might take time to come, so either book ahead or call uber or ask the concierge to call from the street. All in all great stay for price paid (summer). ","June 23, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
584,Great food. Great service. Mary Ann is the best! Well done. Highly recommended. I heard that the breakfast is good. Need to try that one. Need to check in soon. The place is accessible and there’s a nearby metro station too. ,"June 22, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
585,"Would recommend this to every traveller staying in Deira. Also next to a mall, so shopping is convenient. Staff is helpful and wifi speeds are also good. Travel to Dubai mall/Burj Khalifa takes about 20 minutes and costs 50-60 dhirams one way.","June 19, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
586,"It's been a wonderful experience staying in this Hotel.My friends and I are glad for their accommodation because of its Cozy rooms, nice swimming area, delicious cuisine in the restaurant and most specially the hospitality of Ms.Mary Ann was truly great. All in all it's a superb place to stay.","June 14, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
587,Best hotel so far. SPecial thanks to chole from reception for her amazing support and BEST CUSTOMER SERVICE. I will sure to visit this hotel again because of the quality and best rate so far and of course the rooms,"June 14, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
588,"Overall hotel services is very good! Big rooms, bathroom is clean, good food and helpful staff at a reasonable price.The check in/out process is very fast. We are looking forward for another stay at hyatt place","June 7, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
589,"Day 1 of 3: Poor planning by the hotel management. We reserved 2 rooms specifying 2 young children with 1 king bed room and 1 room with two twin beds, over a week before our scheduled stay. Unfortunately, the hotel initially did not have the twin bed room ready and finally gave us two rooms which did not have an access door thru, thus forcing us to divide with 1 kid each. The check-in experience was un-pleasant. Adding to our concerns, we observed several other guests frustrated in the check-in lobby area - the front desk staff appeared un-prepared or un-willing to assist (as expected from a 4 star hotel). The phone in the room was also disconnected and not programmed.","June 4, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
590,Had a great time in this wonderful place. The staff are very friendly and welcoming especially Ms. Mary Ann. We were upgraded without any additional charges. Hope the rates will be same when we’re back on Nov ,"May 26, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
591,"This property just opened a month ago. You can still smell the the freshness of the furnitures. They strictly adhere to NO ID NO check-in. So to all, don't forget your ID's. Excellent service from Shankar in housekeeping. Calm and friendly and ready to assist. Thank you Shankar!! Breakfast selection is not that much. Thought they might add more since it's newly opened property. ","May 24, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
592,"I had visited Hyatt Palace with some of my friends for an Iftar dinner. I loved the food and the service, especially the Fish Tikka. Overall the food, ambience and service was excellent. I would definitely recommend this hotel to friends and family.","May 19, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
593,"Very good experience. wonderful ambiance and the selection and quality of the food was excellent. The staff are so friendly and professional, thanks to Mr. Manish for his superb service. Highly recommended place.","May 18, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
594,I visited Gallery cafe in Hyatt Place Wasl District last week.I was an amazing place and best supporting staff. One Mr. Manish had given us the best assistance and made us most comfortable. Highly recommended place.,"May 17, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
595,"i will always come back to this place. very neat, very wonderful staff,good food,perfect facilities. we loved our stay soooo much. i love the smell of the sheets. and how they are very creative with the menus and lists of toiletries they provide. i love the paintings. the Gym is fully equipped. and the kid's playroom is sooo cute. very affordable and accessible. we will definitely come back here again and will try the other branches of hyatt place.","May 8, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
596,I stayed in Hyatt Place during my recent visit in Dubai from 18 April to 21 April'19. I felt very homely as soon as I was welcome by one of their check in executive at their check in counter. That lovely smiling lady named Adrija just made the first impression about them . And later on we found all the srvices just execellent although many of the services were not yet launched .However overall experience during my stay over there was memrabke and will definitely recommend my friends to stay in that same hotel.,"May 6, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
597,"We were delighted to be there on the opening day of the newest Hyatt Place in Dubai. The location is great - positioned near the upcoming Wasl district shops and Al Ghurair mall. The property itself is excellent with stylish decor and brand new furnishings and fittings. The best part of our stay was the staff who elevated our experience from 'great' to 'fantastic'. Special thanks to Sonam, Adima, Sacha, Faraz, Kanat, Mary and Chloe at the front desk who were friendly and helpful every time we spoke to them. Rashid and Mary Ann also did a lot to make our stay comfortable. Our greatest appreciation goes to the management team of Tanish and Sandeep who added their personal touch and went out of their way to ensure that we were well taken care of.","May 1, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
598,"I enjoyed my stay here, their breakfast is something to crave for... I am definitely coming back when next I visit Dubai . I met a lady Marian , she is so lovely and smiles a lot . And trust me I feel like they are my family . Everything here is amazing ","April 29, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
599,"The hotel was amazing but I met a really amazing staff called Mary Ana she was so nice to me.the hotel was of good quality.the breakfast was Amazing with a lot to pick from,amazing service , very equipped gym,good location","April 29, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
600,"Very nice hotel, beautiful design and elegant handling of the staff especially Mrs. Marie at the amazing receptionthe hotel is close to Al Rigga Street and has many restaurants and is close to City Center Mall and Al Ghurair MallI would recommend staying at the hotel","April 26, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
601,It was my birthday celebration and I will never forget my overnight stay here with friends. We had a wonderful stay. We were able to enjoy and rest at the same time. All staffs are very accommodating especially Ms. Mary Ann and Mr. Tanish.,"April 25, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
602,"Our stay was really a memorable one! Upon checking in, Mr. Tanish was so accommodating in assisting us since my sister don't still have yet her Emirates ID and her passport was with her company she just recently joined. Our 2-BR apartment was just awesome! All our needs were attended to in just a matter or minutes. Our breakfast was exceptional as well because Ms. Mary Ann was assisting us from time to time. Will surely come back here!","April 25, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
603,"The hotel facilities were okay, but much appreciation goes to the Gallery Hosts and Hostesses, Mary (who for all the days I stayed there referred to Mother of God), Sonam who gave us a great deal, Chloe, and Faraz who we disturbed probably the entire night and his patient dealing with us and not getting disturbed, kudos to the management for picking great staff.","April 24, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
604,It was one of the best trip i ever had and all that because of hyattplacedubai/wasl district They celebrate with me on my birthday and special thanks to (mr.s mary )and ( mr faraz ) for the mazing surprise The hotel is perfect and clean and very helpful worker ,"April 19, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
605,We had a wonderful stay. All staff are very kind and they are very accommodating and caters to all the inquiries and requirements we need for our stay. They even offer different tour package that will assist visitors for there plan in the city.,"April 19, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
606,big room 2 bedroom apartment for cheap rate but superb hotel. staff are so nice and accomodatingnice location near to metro and Al Ghurair mall.new hotel with very nice ambianceThe Best strongly reccomend to everybody,"April 19, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
607,I came in from Nigeria for a family holiday. I felt at home and the food was fantastic. The staff are very polite and always ready to help.I will recommend to family and friends.Wonderful experience!,"April 18, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
608,The hotel is strategically located in the heart of the city. It has a beautiful ambience with very warm and friendly staff that made my stay comfortable.I will definitely come back here on my next visit.,"April 18, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
609,"The venue is good, nice interior and the staffs are friendly except the manager(as he told me) is unprofessional, uneducated and lack of customer service. The management must take action to that manager don't now how to respect people.","April 15, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
610,"I stayed in the Hyatt Place from 13th to 14th of April.The check in was very smooth as well as the check out.The room is clean, spacy and very nice.The breakfast had more options as I expected as well as live cooking station.I was more than once surprised in a positive way and can highly recommend the hotel.It is close to the metro station, many restaurants and supermarkets.The employees are very friendly and helpful!","April 13, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
611,"This place is an absolute must visit place if you gonna be staying in Dubai ,the design and interiors are modern n spectacular , staff are extremely courteous especially sacha from reception ,Mary ann from gallery cafe.Overall it was a lovely experience thank you Hyatt place wasl district for making our stay so comfortable .","April 13, 2019","15    Hyatt Place Dubai/Wasl District
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d16805635-Reviews-Hyatt_Place_Dubai_Wasl_District-Dubai_Emirate_of_Dubai.html
612,"Very friendly to your wallet! Easy transport with metro, shops and restaurants nearby...also esy to grab taxi if needed. Clean rooms..only I wish number of rest rooms were more. It could be difficult to access restroom given number of guests they have...time to time..","April 14, 2019","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
613,"I am currently backpacking South East Asia, but Dubai was my first stop. Accommodation is expensive in this part of the world, but finding an affordable hostel was easy.At the time, I thought all hostels are little hut bungalows by the beach (blame mu enthusiasm for Bali Instagram posts), so I was shocked to find it was on one floor of a 14 story building. The hostel is located in a red light district. You won’t see any uncouth activities going on, but I saw loads of passport photo sized pictures of women advertising themselves and signs saying “no loitering”.I arrived quite late at night but there were staff there to check me in. You are given a security card to open your room.The bed was comfortable and I had a privacy curtain.I was given a small locker to keep my valuables in. I kept my backpack under my bed.The hostel serves a VERY nice breakfast. So nice that it skewed my later expectations of hostel breakfasts. Think: sausage omelettes, toast with loads of spreads, fruit, juices and hot drinks. You have to pay extra for breakfast though.The showers could be improved: there is a bathtub come shower that was very dirty but it’s ok if you have flip flops.The social aspect was very good. I met a lot of people on the first night who I still talk to. There are always people going out at night to the nearby bars and clubs. Everyday is ladies night in Dubai. Overall it was not a bad baptism to backpacking or to dorms.","February 19, 2019","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
614,"This was my first time in Dubai so I can't compare this with other hostel in the area. I arrived past midnight, there is no clear signage to the reception and the door was closed so I was a bit lost. It is located within walking distance to metro station which is a good thing and the breakfast is value for money.","December 27, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
615,I stayed here for 3 night while having my short stay in Dubai. Walking distance form the Metro station and they also can arrange you for the tour activity with reasonable price. Friendly reception. Good place for a short stay.,"December 24, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
